instant_x,dteday,season_x,yr_x,mnth_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,Total_x,instant_y,season_y,yr_y,mnth_y,hr,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,Total_y
521,2012-06-04,Summer,2012,June,Monday,Working day,"Clear or
 Partly cloudy",24.5,28.9,48.7,19.1,1071,5927,6998,12373,Summer,2012,June,05 PM,Monday,Working day,"Clear or
 Partly cloudy",26.2,31.1,38.0,30.0,101,733,834
522,2012-06-05,Summer,2012,June,Tuesday,Working day,"Mist and
 Cloudy or Mist ",22.2,26.3,61.3,14.0,968,6033,7001,12397,Summer,2012,June,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",24.6,31.1,43.0,0.0,86,764,850
523,2012-06-06,Summer,2012,June,Wednesday,Working day,"Clear or
 Partly cloudy",22.7,27.1,61.1,5.2,1027,6028,7055,12422,Summer,2012,June,06 PM,Wednesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",24.6,31.1,53.0,13.0,94,688,782
524,2012-06-07,Summer,2012,June,Thursday,Working day,"Clear or
 Partly cloudy",24.7,28.5,56.7,10.5,1038,6456,7494,12445,Summer,2012,June,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",29.5,32.6,34.0,17.0,91,778,869
525,2012-06-08,Summer,2012,June,Friday,Working day,"Clear or
 Partly cloudy",26.6,29.9,46.8,11.8,1488,6248,7736,12469,Summer,2012,June,05 PM,Friday,Working day,"Clear or
 Partly cloudy",31.2,33.3,29.0,13.0,114,679,793
526,2012-06-09,Summer,2012,June,Saturday,Weekend,"Clear or
 Partly cloudy",29.1,32.4,43.7,9.7,2708,4790,7498,12490,Summer,2012,June,02 PM,Saturday,Weekend,"Clear or
 Partly cloudy",33.6,34.8,23.0,13.0,239,354,593
527,2012-06-10,Summer,2012,June,Sunday,Weekend,"Clear or
 Partly cloudy",29.8,33.2,53.8,9.0,2224,4374,6598,12517,Summer,2012,June,05 PM,Sunday,Weekend,"Clear or
 Partly cloudy",33.6,37.1,41.0,19.0,184,337,521
528,2012-06-11,Summer,2012,June,Monday,Working day,"Mist and
 Cloudy or Mist ",29.6,33.0,58.8,13.9,1017,5647,6664,12542,Summer,2012,June,06 PM,Monday,Working day,"Mist and
 Cloudy or Mist ",32.8,36.4,43.0,20.0,105,726,831
529,2012-06-12,Summer,2012,June,Tuesday,Working day,"Mist and
 Cloudy or Mist ",26.8,29.9,83.3,14.4,477,4495,4972,12565,Summer,2012,June,05 PM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",27.1,29.5,89.0,19.0,56,625,681
530,2012-06-13,Summer,2012,June,Wednesday,Working day,"Clear or
 Partly cloudy",26.9,30.6,58.2,23.0,1173,6248,7421,12589,Summer,2012,June,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",29.5,32.6,32.0,33.0,75,782,857
531,2012-06-14,Summer,2012,June,Thursday,Working day,"Clear or
 Partly cloudy",26.6,31.2,57.0,17.0,1180,6183,7363,12613,Summer,2012,June,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",29.5,33.3,48.0,15.0,117,750,867
532,2012-06-15,Summer,2012,June,Friday,Working day,"Clear or
 Partly cloudy",26.2,30.0,59.0,11.8,1563,6102,7665,12637,Summer,2012,June,05 PM,Friday,Working day,"Clear or
 Partly cloudy",30.3,32.6,37.0,19.0,125,698,823
533,2012-06-16,Summer,2012,June,Saturday,Weekend,"Clear or
 Partly cloudy",25.9,29.7,50.4,11.2,2963,4739,7702,12657,Summer,2012,June,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",29.5,32.6,34.0,11.0,293,324,617
534,2012-06-17,Summer,2012,June,Sunday,Weekend,"Clear or
 Partly cloudy",24.3,28.6,59.9,9.7,2634,4344,6978,12680,Summer,2012,June,12 PM,Sunday,Weekend,"Clear or
 Partly cloudy",25.4,31.1,57.0,0.0,260,355,615
535,2012-06-18,Summer,2012,June,Monday,Working day,"Mist and
 Cloudy or Mist ",23.3,27.2,77.8,11.7,653,4446,5099,12709,Summer,2012,June,05 PM,Monday,Working day,"Mist and
 Cloudy or Mist ",24.6,29.5,73.0,13.0,54,669,723
536,2012-06-19,Summer,2012,June,Tuesday,Working day,"Clear or
 Partly cloudy",28.2,32.7,69.0,9.9,968,5857,6825,12733,Summer,2012,June,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",32.8,37.9,55.0,13.0,86,725,811
537,2012-06-20,Summer,2012,June,Wednesday,Working day,"Clear or
 Partly cloudy",32.1,36.0,59.2,7.6,872,5339,6211,12757,Summer,2012,June,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",36.9,40.9,37.0,0.0,80,611,691
538,2012-06-21,Fall,2012,June,Thursday,Working day,"Clear or
 Partly cloudy",33.0,37.6,56.8,8.0,778,5127,5905,12782,Fall,2012,June,06 PM,Thursday,Working day,"Clear or
 Partly cloudy",35.3,39.4,41.0,13.0,78,562,640
539,2012-06-22,Fall,2012,June,Friday,Working day,"Clear or
 Partly cloudy",31.9,36.2,57.4,12.3,964,4859,5823,12805,Fall,2012,June,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",33.6,36.4,38.0,11.0,95,551,646
540,2012-06-23,Fall,2012,June,Saturday,Weekend,"Clear or
 Partly cloudy",30.0,32.6,53.5,12.0,2657,4801,7458,12826,Fall,2012,June,02 PM,Saturday,Weekend,"Clear or
 Partly cloudy",32.0,34.1,33.0,17.0,238,371,609
541,2012-06-24,Fall,2012,June,Sunday,Weekend,"Clear or
 Partly cloudy",30.5,33.7,47.9,9.8,2551,4340,6891,12849,Fall,2012,June,01 PM,Sunday,Weekend,"Clear or
 Partly cloudy",32.8,34.8,33.0,19.0,237,348,585
542,2012-06-25,Fall,2012,June,Monday,Working day,"Clear or
 Partly cloudy",29.3,32.7,50.4,20.1,1139,5640,6779,12877,Fall,2012,June,05 PM,Monday,Working day,"Clear or
 Partly cloudy",32.8,34.1,24.0,31.0,76,757,833
543,2012-06-26,Fall,2012,June,Tuesday,Working day,"Clear or
 Partly cloudy",25.9,29.7,37.3,23.3,1077,6365,7442,12901,Fall,2012,June,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",29.5,32.6,28.0,28.0,104,796,900
544,2012-06-27,Fall,2012,June,Wednesday,Working day,"Clear or
 Partly cloudy",28.6,32.0,36.0,18.2,1077,6258,7335,12925,Fall,2012,June,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",33.6,34.8,24.0,26.0,113,730,843
545,2012-06-28,Fall,2012,June,Thursday,Working day,"Clear or
 Partly cloudy",30.7,33.8,42.2,11.5,921,5958,6879,12949,Fall,2012,June,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",36.1,37.1,22.0,13.0,71,634,705
546,2012-06-29,Fall,2012,June,Friday,Working day,"Clear or
 Partly cloudy",34.2,39.3,48.9,11.1,829,4634,5463,12964,Fall,2012,June,08 AM,Friday,Working day,"Mist and
 Cloudy or Mist ",30.3,34.1,55.0,7.0,48,576,624
547,2012-06-30,Fall,2012,June,Saturday,Weekend,"Clear or
 Partly cloudy",31.4,34.4,60.1,10.8,1455,4232,5687,12992,Fall,2012,June,12 PM,Saturday,Weekend,"Clear or
 Partly cloudy",36.1,38.6,30.0,17.0,143,328,471
548,2012-07-01,Fall,2012,July,Sunday,Weekend,"Clear or
 Partly cloudy",33.4,37.5,51.9,11.3,1421,4110,5531,13018,Fall,2012,July,02 PM,Sunday,Weekend,"Clear or
 Partly cloudy",37.7,41.7,33.0,17.0,98,346,444
549,2012-07-02,Fall,2012,July,Monday,Working day,"Clear or
 Partly cloudy",32.0,35.1,44.7,13.1,904,5323,6227,13045,Fall,2012,July,05 PM,Monday,Working day,"Clear or
 Partly cloudy",34.4,36.4,32.0,9.0,82,665,747
550,2012-07-03,Fall,2012,July,Tuesday,Working day,"Clear or
 Partly cloudy",32.0,35.1,49.2,8.5,1052,5608,6660,13069,Fall,2012,July,05 PM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",35.3,37.1,30.0,11.0,102,620,722
551,2012-07-04,Fall,2012,July,Wednesday,Holiday,"Clear or
 Partly cloudy",32.4,36.6,53.9,9.0,2562,4841,7403,13097,Fall,2012,July,09 PM,Wednesday,Holiday,"Clear or
 Partly cloudy",34.4,40.2,53.0,9.0,222,362,584
552,2012-07-05,Fall,2012,July,Thursday,Working day,"Clear or
 Partly cloudy",33.9,38.1,45.8,13.0,1405,4836,6241,13117,Fall,2012,July,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",37.7,42.4,35.0,11.0,114,575,689
553,2012-07-06,Fall,2012,July,Friday,Working day,"Clear or
 Partly cloudy",34.0,37.6,45.1,9.8,1366,4841,6207,13132,Fall,2012,July,08 AM,Friday,Working day,"Clear or
 Partly cloudy",32.8,35.6,41.0,11.0,28,557,585
554,2012-07-07,Fall,2012,July,Saturday,Weekend,"Clear or
 Partly cloudy",35.3,40.2,49.2,11.0,1448,3392,4840,13159,Fall,2012,July,11 AM,Saturday,Weekend,"Clear or
 Partly cloudy",38.5,43.9,38.0,13.0,122,245,367
555,2012-07-08,Fall,2012,July,Sunday,Weekend,"Clear or
 Partly cloudy",33.7,39.5,57.4,8.4,1203,3469,4672,13183,Fall,2012,July,11 AM,Sunday,Weekend,"Clear or
 Partly cloudy",37.7,44.7,42.0,20.0,120,269,389
556,2012-07-09,Fall,2012,July,Monday,Working day,"Mist and
 Cloudy or Mist ",29.1,32.7,68.3,12.1,998,5571,6569,13214,Fall,2012,July,06 PM,Monday,Working day,"Clear or
 Partly cloudy",31.2,34.1,48.0,9.0,82,790,872
557,2012-07-10,Fall,2012,July,Tuesday,Working day,"Mist and
 Cloudy or Mist ",29.6,33.2,66.8,10.2,954,5336,6290,13237,Fall,2012,July,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",32.0,35.6,49.0,13.0,103,769,872
558,2012-07-11,Fall,2012,July,Wednesday,Working day,"Clear or
 Partly cloudy",29.4,32.5,63.3,10.2,975,6289,7264,13261,Fall,2012,July,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",32.8,34.8,31.0,15.0,90,740,830
559,2012-07-12,Fall,2012,July,Thursday,Working day,"Clear or
 Partly cloudy",29.3,32.7,53.0,9.8,1032,6414,7446,13286,Fall,2012,July,06 PM,Thursday,Working day,"Clear or
 Partly cloudy",31.2,34.1,45.0,9.0,86,739,825
560,2012-07-13,Fall,2012,July,Friday,Working day,"Mist and
 Cloudy or Mist ",30.0,33.4,48.6,5.4,1511,5988,7499,13309,Fall,2012,July,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",32.8,35.6,36.0,11.0,138,697,835
561,2012-07-14,Fall,2012,July,Saturday,Weekend,"Mist and
 Cloudy or Mist ",28.8,33.3,69.9,9.6,2355,4614,6969,13330,Fall,2012,July,02 PM,Saturday,Weekend,"Clear or
 Partly cloudy",32.8,37.9,55.0,7.0,269,363,632
562,2012-07-15,Fall,2012,July,Sunday,Weekend,"Clear or
 Partly cloudy",30.6,35.3,71.8,11.2,1920,4111,6031,13356,Fall,2012,July,04 PM,Sunday,Weekend,"Clear or
 Partly cloudy",35.3,39.4,41.0,15.0,152,343,495
563,2012-07-16,Fall,2012,July,Monday,Working day,"Clear or
 Partly cloudy",31.3,36.2,64.5,11.0,1088,5742,6830,13382,Fall,2012,July,06 PM,Monday,Working day,"Clear or
 Partly cloudy",34.4,40.2,53.0,0.0,97,697,794
564,2012-07-17,Fall,2012,July,Tuesday,Working day,"Clear or
 Partly cloudy",33.6,37.8,50.6,7.7,921,5865,6786,13406,Fall,2012,July,06 PM,Tuesday,Working day,"Clear or
 Partly cloudy",36.9,40.2,33.0,13.0,60,712,772
565,2012-07-18,Fall,2012,July,Wednesday,Working day,"Clear or
 Partly cloudy",32.5,37.3,57.7,9.2,799,4914,5713,13420,Fall,2012,July,08 AM,Wednesday,Working day,"Clear or
 Partly cloudy",32.0,37.1,62.0,7.0,55,624,679
566,2012-07-19,Fall,2012,July,Thursday,Working day,"Clear or
 Partly cloudy",31.6,35.7,60.0,11.1,888,5703,6591,13454,Fall,2012,July,06 PM,Thursday,Working day,"Clear or
 Partly cloudy",35.3,39.4,41.0,13.0,93,684,777
567,2012-07-20,Fall,2012,July,Friday,Working day,"Mist and
 Cloudy or Mist ",27.3,30.7,84.4,14.0,747,5123,5870,13477,Fall,2012,July,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",27.1,29.5,89.0,28.0,95,620,715
568,2012-07-21,Fall,2012,July,Saturday,Weekend,"Light Snow or
 Light Rain with Thunderstorm",24.4,27.5,86.5,14.3,1264,3195,4459,13496,Fall,2012,July,12 PM,Saturday,Weekend,"Light Snow or
 Light Rain with Thunderstorm",24.6,28.0,83.0,15.0,156,301,457
569,2012-07-22,Fall,2012,July,Sunday,Weekend,"Mist and
 Cloudy or Mist ",27.4,31.2,76.2,6.3,2544,4866,7410,13524,Fall,2012,July,04 PM,Sunday,Weekend,"Clear or
 Partly cloudy",30.3,34.8,66.0,7.0,245,383,628
570,2012-07-23,Fall,2012,July,Monday,Working day,"Clear or
 Partly cloudy",30.4,34.5,69.4,9.3,1135,5831,6966,13549,Fall,2012,July,05 PM,Monday,Working day,"Clear or
 Partly cloudy",33.6,38.6,52.0,9.0,87,760,847
571,2012-07-24,Fall,2012,July,Tuesday,Working day,"Clear or
 Partly cloudy",30.8,35.3,65.5,14.2,1140,6452,7592,13574,Fall,2012,July,06 PM,Tuesday,Working day,"Clear or
 Partly cloudy",31.2,35.6,62.0,22.0,110,767,877
572,2012-07-25,Fall,2012,July,Wednesday,Working day,"Clear or
 Partly cloudy",29.7,32.7,45.0,11.0,1383,6790,8173,13597,Fall,2012,July,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",32.8,34.8,31.0,0.0,130,783,913
573,2012-07-26,Fall,2012,July,Thursday,Working day,"Clear or
 Partly cloudy",31.8,37.0,59.7,19.1,1036,5825,6861,13621,Fall,2012,July,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",36.9,43.2,45.0,28.0,110,628,738
574,2012-07-27,Fall,2012,July,Friday,Working day,"Clear or
 Partly cloudy",32.0,36.7,59.5,10.3,1259,5645,6904,13645,Fall,2012,July,05 PM,Friday,Working day,"Clear or
 Partly cloudy",35.3,39.4,41.0,19.0,101,598,699
575,2012-07-28,Fall,2012,July,Saturday,Weekend,"Clear or
 Partly cloudy",31.0,34.9,61.3,10.5,2234,4451,6685,13665,Fall,2012,July,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",35.3,39.4,41.0,19.0,173,325,498
576,2012-07-29,Fall,2012,July,Sunday,Weekend,"Clear or
 Partly cloudy",29.6,33.4,62.4,11.4,2153,4444,6597,13693,Fall,2012,July,05 PM,Sunday,Weekend,"Clear or
 Partly cloudy",33.6,37.1,41.0,11.0,164,367,531
577,2012-07-30,Fall,2012,July,Monday,Working day,"Clear or
 Partly cloudy",30.0,34.2,66.9,10.3,1040,6065,7105,13717,Fall,2012,July,05 PM,Monday,Working day,"Clear or
 Partly cloudy",31.2,34.8,55.0,22.0,62,765,827
578,2012-07-31,Fall,2012,July,Tuesday,Working day,"Clear or
 Partly cloudy",29.2,33.1,70.4,11.1,968,6248,7216,13742,Fall,2012,July,06 PM,Tuesday,Working day,"Clear or
 Partly cloudy",31.2,34.8,55.0,19.0,99,758,857
579,2012-08-01,Fall,2012,August,Wednesday,Working day,"Clear or
 Partly cloudy",29.4,33.4,67.8,9.5,1074,6506,7580,13766,Fall,2012,August,06 PM,Wednesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",31.2,35.6,62.0,15.0,105,786,891
580,2012-08-02,Fall,2012,August,Thursday,Working day,"Clear or
 Partly cloudy",30.9,35.4,66.0,8.7,983,6278,7261,13789,Fall,2012,August,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",33.6,38.6,52.0,17.0,90,775,865
581,2012-08-03,Fall,2012,August,Friday,Working day,"Mist and
 Cloudy or Mist ",31.4,36.1,64.2,14.5,1328,5847,7175,13813,Fall,2012,August,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",34.4,40.2,53.0,19.0,95,646,741
582,2012-08-04,Fall,2012,August,Saturday,Weekend,"Clear or
 Partly cloudy",32.5,37.6,61.3,17.2,2345,4479,6824,13832,Fall,2012,August,12 PM,Saturday,Weekend,"Clear or
 Partly cloudy",35.3,39.4,40.0,24.0,222,325,547
583,2012-08-05,Fall,2012,August,Sunday,Weekend,"Clear or
 Partly cloudy",31.5,36.6,65.2,19.5,1707,3757,5464,13858,Fall,2012,August,02 PM,Sunday,Weekend,"Clear or
 Partly cloudy",36.9,42.4,42.0,31.0,161,365,526
584,2012-08-06,Fall,2012,August,Monday,Working day,"Mist and
 Cloudy or Mist ",30.9,35.5,65.4,8.7,1233,5780,7013,13885,Fall,2012,August,05 PM,Monday,Working day,"Clear or
 Partly cloudy",33.6,37.1,41.0,0.0,112,746,858
585,2012-08-07,Fall,2012,August,Tuesday,Working day,"Mist and
 Cloudy or Mist ",30.2,34.9,70.4,7.8,1278,5995,7273,13909,Fall,2012,August,05 PM,Tuesday,Working day,"Mist and
 Cloudy or Mist ",32.0,37.1,62.0,9.0,125,743,868
586,2012-08-08,Fall,2012,August,Wednesday,Working day,"Mist and
 Cloudy or Mist ",30.8,35.4,67.3,7.4,1263,6271,7534,13934,Fall,2012,August,06 PM,Wednesday,Working day,"Mist and
 Cloudy or Mist ",32.0,36.4,55.0,11.0,117,745,862
587,2012-08-09,Fall,2012,August,Thursday,Working day,"Clear or
 Partly cloudy",31.0,35.0,62.0,10.5,1196,6090,7286,13958,Fall,2012,August,06 PM,Thursday,Working day,"Mist and
 Cloudy or Mist ",33.6,37.9,46.0,17.0,78,733,811
588,2012-08-10,Fall,2012,August,Friday,Working day,"Mist and
 Cloudy or Mist ",29.3,33.4,71.6,16.0,1065,4721,5786,13981,Fall,2012,August,05 PM,Friday,Working day,"Clear or
 Partly cloudy",32.8,37.1,52.0,19.0,111,619,730
589,2012-08-11,Fall,2012,August,Saturday,Weekend,"Mist and
 Cloudy or Mist ",28.4,31.9,73.3,13.8,2247,4052,6299,14001,Fall,2012,August,01 PM,Saturday,Weekend,"Clear or
 Partly cloudy",32.8,37.1,49.0,24.0,228,341,569
590,2012-08-12,Fall,2012,August,Sunday,Weekend,"Clear or
 Partly cloudy",28.7,32.2,53.0,8.2,2182,4362,6544,14026,Fall,2012,August,02 PM,Sunday,Weekend,"Clear or
 Partly cloudy",31.2,34.1,40.0,13.0,213,366,579
591,2012-08-13,Fall,2012,August,Monday,Working day,"Clear or
 Partly cloudy",29.6,33.1,54.5,9.1,1207,5676,6883,14053,Fall,2012,August,05 PM,Monday,Working day,"Clear or
 Partly cloudy",32.8,35.6,36.0,11.0,102,716,818
592,2012-08-14,Fall,2012,August,Tuesday,Working day,"Clear or
 Partly cloudy",29.8,33.8,68.7,11.3,1128,5656,6784,14078,Fall,2012,August,06 PM,Tuesday,Working day,"Clear or
 Partly cloudy",31.2,35.6,62.0,19.0,97,757,854
593,2012-08-15,Fall,2012,August,Wednesday,Working day,"Clear or
 Partly cloudy",29.0,32.7,62.0,11.4,1198,6149,7347,14101,Fall,2012,August,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",30.3,34.1,55.0,19.0,102,749,851
594,2012-08-16,Fall,2012,August,Thursday,Working day,"Clear or
 Partly cloudy",29.5,32.7,51.9,9.5,1338,6267,7605,14125,Fall,2012,August,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",33.6,36.4,34.0,13.0,130,767,897
595,2012-08-17,Fall,2012,August,Friday,Working day,"Clear or
 Partly cloudy",29.7,12.1,57.1,15.5,1483,5665,7148,14149,Fall,2012,August,05 PM,Friday,Working day,"Clear or
 Partly cloudy",33.6,12.1,36.0,22.0,144,647,791
596,2012-08-18,Fall,2012,August,Saturday,Weekend,"Clear or
 Partly cloudy",27.8,30.9,60.3,11.9,2827,5038,7865,14168,Fall,2012,August,12 PM,Saturday,Weekend,"Clear or
 Partly cloudy",31.2,33.3,37.0,13.0,266,388,654
597,2012-08-19,Fall,2012,August,Sunday,Weekend,"Mist and
 Cloudy or Mist ",26.1,30.2,71.2,5.8,1208,3341,4549,14190,Fall,2012,August,10 AM,Sunday,Weekend,"Mist and
 Cloudy or Mist ",27.9,31.8,69.0,0.0,138,287,425
598,2012-08-20,Fall,2012,August,Monday,Working day,"Mist and
 Cloudy or Mist ",26.1,29.8,73.4,8.7,1026,5504,6530,14221,Fall,2012,August,05 PM,Monday,Working day,"Clear or
 Partly cloudy",28.7,32.6,58.0,19.0,83,810,893
599,2012-08-21,Fall,2012,August,Tuesday,Working day,"Clear or
 Partly cloudy",26.6,30.1,67.4,4.9,1081,5925,7006,14245,Fall,2012,August,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",30.3,33.3,51.0,19.0,92,786,878
600,2012-08-22,Fall,2012,August,Wednesday,Working day,"Clear or
 Partly cloudy",27.4,31.1,67.7,4.7,1094,6281,7375,14269,Fall,2012,August,05 PM,Wednesday,Working day,"Light Snow or
 Light Rain with Thunderstorm",30.3,34.1,55.0,15.0,72,711,783
601,2012-08-23,Fall,2012,August,Thursday,Working day,"Clear or
 Partly cloudy",28.5,31.9,63.6,5.7,1363,6402,7765,14294,Fall,2012,August,06 PM,Thursday,Working day,"Clear or
 Partly cloudy",30.3,33.3,48.0,15.0,130,811,941
602,2012-08-24,Fall,2012,August,Friday,Working day,"Mist and
 Cloudy or Mist ",28.8,32.4,61.5,4.8,1325,6257,7582,14317,Fall,2012,August,05 PM,Friday,Working day,"Mist and
 Cloudy or Mist ",30.3,33.3,51.0,15.0,117,695,812
603,2012-08-25,Fall,2012,August,Saturday,Weekend,"Mist and
 Cloudy or Mist ",27.1,30.9,71.3,16.4,1829,4224,6053,14336,Fall,2012,August,12 PM,Saturday,Weekend,"Light Snow or
 Light Rain with Thunderstorm",29.5,33.3,54.0,26.0,217,367,584
604,2012-08-26,Fall,2012,August,Sunday,Weekend,"Mist and
 Cloudy or Mist ",26.8,29.8,84.6,15.3,1483,3772,5255,14360,Fall,2012,August,12 PM,Sunday,Weekend,"Light Snow or
 Light Rain with Thunderstorm",29.5,34.8,74.0,24.0,225,401,626
605,2012-08-27,Fall,2012,August,Monday,Working day,"Clear or
 Partly cloudy",28.8,32.7,73.0,8.6,989,5928,6917,14389,Fall,2012,August,05 PM,Monday,Working day,"Clear or
 Partly cloudy",32.8,36.4,46.0,15.0,101,744,845
606,2012-08-28,Fall,2012,August,Tuesday,Working day,"Clear or
 Partly cloudy",29.9,33.3,62.0,12.8,935,6105,7040,14413,Fall,2012,August,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",32.8,34.8,35.0,26.0,90,774,864
607,2012-08-29,Fall,2012,August,Wednesday,Working day,"Clear or
 Partly cloudy",28.1,31.8,55.2,7.5,1177,6520,7697,14437,Fall,2012,August,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",32.0,34.1,35.0,15.0,108,762,870
608,2012-08-30,Fall,2012,August,Thursday,Working day,"Clear or
 Partly cloudy",29.0,32.6,59.0,5.2,1172,6541,7713,14462,Fall,2012,August,06 PM,Thursday,Working day,"Clear or
 Partly cloudy",32.8,35.6,38.0,9.0,109,744,853
609,2012-08-31,Fall,2012,August,Friday,Working day,"Clear or
 Partly cloudy",31.3,34.5,58.8,11.3,1433,5917,7350,14476,Fall,2012,August,08 AM,Friday,Working day,"Mist and
 Cloudy or Mist ",28.7,33.3,74.0,0.0,36,654,690
610,2012-09-01,Fall,2012,September,Saturday,Weekend,"Mist and
 Cloudy or Mist ",30.9,35.1,63.8,7.6,2352,3788,6140,14507,Fall,2012,September,03 PM,Saturday,Weekend,"Mist and
 Cloudy or Mist ",35.3,39.4,44.0,19.0,257,306,563
611,2012-09-02,Fall,2012,September,Sunday,Weekend,"Mist and
 Cloudy or Mist ",28.6,32.4,81.5,4.3,2613,3197,5810,14528,Fall,2012,September,12 PM,Sunday,Weekend,"Light Snow or
 Light Rain with Thunderstorm",30.3,34.8,70.0,0.0,248,297,545
612,2012-09-03,Fall,2012,September,Monday,Holiday,"Clear or
 Partly cloudy",29.0,33.1,79.1,10.1,1965,4069,6034,14553,Fall,2012,September,01 PM,Monday,Holiday,"Mist and
 Cloudy or Mist ",31.2,36.4,66.0,17.0,209,357,566
613,2012-09-04,Fall,2012,September,Tuesday,Working day,"Clear or
 Partly cloudy",29.8,34.3,75.5,15.8,867,5997,6864,14581,Fall,2012,September,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",31.2,36.4,70.0,24.0,110,746,856
614,2012-09-05,Fall,2012,September,Wednesday,Working day,"Clear or
 Partly cloudy",30.2,35.4,74.1,12.6,832,6280,7112,14605,Fall,2012,September,05 PM,Wednesday,Working day,"Clear or
 Partly cloudy",31.2,36.4,66.0,17.0,83,780,863
615,2012-09-06,Fall,2012,September,Thursday,Working day,"Mist and
 Cloudy or Mist ",28.6,32.8,81.0,9.5,611,5592,6203,14630,Fall,2012,September,06 PM,Thursday,Working day,"Clear or
 Partly cloudy",29.5,34.1,70.0,17.0,74,761,835
616,2012-09-07,Fall,2012,September,Friday,Working day,"Clear or
 Partly cloudy",28.8,32.9,73.6,11.5,1045,6459,7504,14654,Fall,2012,September,06 PM,Friday,Working day,"Clear or
 Partly cloudy",31.2,35.6,62.0,20.0,95,697,792
617,2012-09-08,Fall,2012,September,Saturday,Weekend,"Mist and
 Cloudy or Mist ",27.0,30.6,79.9,18.8,1557,4419,5976,14672,Fall,2012,September,12 PM,Saturday,Weekend,"Clear or
 Partly cloudy",32.8,37.9,55.0,33.0,220,474,694
618,2012-09-09,Fall,2012,September,Sunday,Weekend,"Clear or
 Partly cloudy",25.0,28.9,54.8,15.0,2570,5657,8227,14696,Fall,2012,September,12 PM,Sunday,Weekend,"Clear or
 Partly cloudy",27.1,31.1,47.0,0.0,247,510,757
619,2012-09-10,Fall,2012,September,Monday,Working day,"Clear or
 Partly cloudy",23.9,28.3,50.4,17.3,1118,6407,7525,14726,Fall,2012,September,06 PM,Monday,Working day,"Clear or
 Partly cloudy",25.4,31.1,35.0,20.0,111,857,968
620,2012-09-11,Fall,2012,September,Tuesday,Working day,"Clear or
 Partly cloudy",23.7,27.7,52.0,6.2,1070,6697,7767,14749,Fall,2012,September,05 PM,Tuesday,Working day,"Clear or
 Partly cloudy",28.7,31.8,28.0,0.0,168,802,970
621,2012-09-12,Fall,2012,September,Wednesday,Working day,"Clear or
 Partly cloudy",24.6,28.5,57.7,8.8,1050,6820,7870,14774,Fall,2012,September,06 PM,Wednesday,Working day,"Clear or
 Partly cloudy",27.1,31.1,44.0,17.0,91,886,977
622,2012-09-13,Fall,2012,September,Thursday,Working day,"Clear or
 Partly cloudy",25.1,29.0,63.7,5.5,1054,6750,7804,14797,Fall,2012,September,05 PM,Thursday,Working day,"Clear or
 Partly cloudy",29.5,32.6,42.0,13.0,97,787,884
623,2012-09-14,Fall,2012,September,Friday,Working day,"Clear or
 Partly cloudy",26.0,29.7,67.2,7.0,1379,6630,8009,14821,Fall,2012,September,05 PM,Friday,Working day,"Clear or
 Partly cloudy",29.5,33.3,51.0,13.0,137,757,894
624,2012-09-15,Fall,2012,September,Saturday,Weekend,"Clear or
 Partly cloudy",24.9,29.3,50.2,16.6,3160,5554,8714,14844,Fall,2012,September,04 PM,Saturday,Weekend,"Mist and
 Cloudy or Mist ",27.1,31.1,36.0,15.0,350,433,783
